floorplan_idx,room_count,area_m2,scenario,algorithm,microphones,target_room,interferer_room,noise_room,estimated_room,room_correct,localization_error_m,reference_microphone,input_snr_db,output_snr_db,snr_improvement_db,input_si_sdr_db,output_si_sdr_db,si_sdr_improvement_db,input_stoi,output_stoi,stoi_improvement,input_pesq,output_pesq,pesq_improvement,input_dry_si_sdr_db,output_dry_si_sdr_db,input_dry_stoi,output_dry_stoi,input_dry_pesq,output_dry_pesq,processing_s,rtf
12178,4,14.5189,same_room,best_single,5,living_0,living_0,bedroom_1,living_0,True,0.6885,bathroom_0:aux:1,1.1972,1.1972,0.0,1.1621,1.1621,0.0,0.64181,0.64181,0.0,1.07658,1.07658,0.0,-7.1468,-7.1468,0.58682,0.58682,1.02704,1.02704,0.0,0.0
12178,4,14.5189,same_room,ds,5,living_0,living_0,bedroom_1,living_0,True,0.6885,bathroom_0:aux:1,1.1972,2.677,1.4798,1.1621,2.3456,1.1835,0.64181,0.69617,0.05436,1.07658,1.08888,0.01231,-7.1468,-9.0327,0.58682,0.58168,1.02704,1.03325,0.006586,0.002802
12178,4,14.5189,same_room,weighted_ds,5,living_0,living_0,bedroom_1,living_0,True,0.6885,bathroom_0:aux:1,1.1972,2.7042,1.507,1.1621,2.4311,1.269,0.64181,0.69996,0.05815,1.07658,1.09659,0.02001,-7.1468,-8.4651,0.58682,0.58525,1.02704,1.03228,0.006457,0.002748
12178,4,14.5189,same_room,mvdr,5,living_0,living_0,bedroom_1,living_0,True,0.6885,bathroom_0:aux:1,1.1972,21.5799,20.3827,1.1621,5.3113,4.1492,0.64181,0.94254,0.30073,1.07658,2.32954,1.25296,-7.1468,-7.5197,0.58682,0.74063,1.02704,1.07044,0.011094,0.004721
12178,4,14.5189,same_room,gev,5,living_0,living_0,bedroom_1,living_0,True,0.6885,bathroom_0:aux:1,1.1972,9.2192,8.022,1.1621,-3.0644,-4.2264,0.64181,0.92818,0.28637,1.07658,2.27023,1.19366,-7.1468,-11.146,0.58682,0.74254,1.02704,1.07126,0.018837,0.008016
12178,4,14.5189,same_room,mwf,5,living_0,living_0,bedroom_1,living_0,True,0.6885,bathroom_0:aux:1,1.1972,18.6713,17.4742,1.1621,16.2899,15.1279,0.64181,0.93897,0.29716,1.07658,2.1928,1.11622,-7.1468,-4.8355,0.58682,0.7375,1.02704,1.09007,0.011297,0.004807
12178,4,14.5189,cross_room,best_single,5,living_0,bedroom_1,bedroom_1,living_0,True,0.6886,bathroom_0:aux:1,9.8939,9.8939,0.0,9.8652,9.8652,0.0,0.82589,0.82589,0.0,1.34172,1.34172,0.0,-4.7425,-4.7425,0.67724,0.67724,1.05203,1.05203,0.0,0.0
12178,4,14.5189,cross_room,ds,5,living_0,bedroom_1,bedroom_1,living_0,True,0.6886,bathroom_0:aux:1,9.8939,5.5392,-4.3546,9.8652,4.981,-4.8842,0.82589,0.72339,-0.10251,1.34172,1.14673,-0.195,-4.7425,-7.7909,0.67724,0.59779,1.05203,1.03446,0.006626,0.00282
12178,4,14.5189,cross_room,weighted_ds,5,living_0,bedroom_1,bedroom_1,living_0,True,0.6886,bathroom_0:aux:1,9.8939,12.8501,2.9562,9.8652,11.6397,1.7745,0.82589,0.89111,0.06522,1.34172,1.56883,0.2271,-4.7425,-5.3174,0.67724,0.69217,1.05203,1.06276,0.006667,0.002837
12178,4,14.5189,cross_room,mvdr,5,living_0,bedroom_1,bedroom_1,living_0,True,0.6886,bathroom_0:aux:1,9.8939,27.3561,17.4623,9.8652,9.5539,-0.3114,0.82589,0.9729,0.14701,1.34172,3.43914,2.09741,-4.7425,-7.4551,0.67724,0.7171,1.05203,1.06977,0.011621,0.004945
12178,4,14.5189,cross_room,gev,5,living_0,bedroom_1,bedroom_1,living_0,True,0.6886,bathroom_0:aux:1,9.8939,22.1525,12.2586,9.8652,7.6384,-2.2269,0.82589,0.95503,0.12914,1.34172,3.32536,1.98363,-4.7425,-6.1761,0.67724,0.74272,1.05203,1.07564,0.017624,0.0075
12178,4,14.5189,cross_room,mwf,5,living_0,bedroom_1,bedroom_1,living_0,True,0.6886,bathroom_0:aux:1,9.8939,24.3474,14.4535,9.8652,21.1699,11.3046,0.82589,0.98242,0.15653,1.34172,3.0348,1.69308,-4.7425,-4.5281,0.67724,0.75494,1.05203,1.09007,0.011248,0.004786
13429,4,34.1206,same_room,best_single,5,living_0,living_0,bedroom_0,living_0,True,1.179,kitchen_0:aux:1,1.29,1.29,0.0,1.5034,1.5034,0.0,0.65473,0.65473,0.0,1.09741,1.09741,0.0,-10.8582,-10.8582,0.58658,0.58658,1.0266,1.0266,0.0,0.0
13429,4,34.1206,same_room,ds,5,living_0,living_0,bedroom_0,living_0,True,1.179,kitchen_0:aux:1,1.29,4.0958,2.8058,1.5034,2.504,1.0006,0.65473,0.67534,0.02061,1.09741,1.10841,0.011,-10.8582,-11.5039,0.58658,0.58591,1.0266,1.03339,0.007331,0.003119
13429,4,34.1206,same_room,weighted_ds,5,living_0,living_0,bedroom_0,living_0,True,1.179,kitchen_0:aux:1,1.29,4.332,3.0419,1.5034,3.2387,1.7353,0.65473,0.70797,0.05325,1.09741,1.12382,0.02641,-10.8582,-11.3209,0.58658,0.59616,1.0266,1.03667,0.009011,0.003834
13429,4,34.1206,same_room,mvdr,5,living_0,living_0,bedroom_0,living_0,True,1.179,kitchen_0:aux:1,1.29,23.5153,22.2252,1.5034,3.7897,2.2863,0.65473,0.90468,0.24995,1.09741,2.69073,1.59332,-10.8582,-9.5668,0.58658,0.67526,1.0266,1.09047,0.012223,0.005201
13429,4,34.1206,same_room,gev,5,living_0,living_0,bedroom_0,living_0,True,1.179,kitchen_0:aux:1,1.29,10.905,9.6149,1.5034,-4.6713,-6.1747,0.65473,0.88136,0.22663,1.09741,2.54937,1.45196,-10.8582,-13.4142,0.58658,0.6204,1.0266,1.07226,0.024155,0.010279
13429,4,34.1206,same_room,mwf,5,living_0,living_0,bedroom_0,living_0,True,1.179,kitchen_0:aux:1,1.29,19.3959,18.1058,1.5034,15.4196,13.9161,0.65473,0.94959,0.29487,1.09741,2.4192,1.3218,-10.8582,-9.0069,0.58658,0.64242,1.0266,1.05427,0.012139,0.005166
13429,4,34.1206,cross_room,best_single,5,living_0,bedroom_0,bedroom_0,living_0,True,1.1017,bathroom_0:aux:1,20.6884,20.6884,0.0,20.6747,20.6747,0.0,0.96595,0.96595,0.0,2.74287,2.74287,0.0,-9.8033,-9.8033,0.64027,0.64027,1.04883,1.04883,0.0,0.0
13429,4,34.1206,cross_room,ds,5,living_0,bedroom_0,bedroom_0,living_0,True,1.1017,bathroom_0:aux:1,20.6884,4.6734,-16.0149,20.6747,3.6695,-17.0052,0.96595,0.66843,-0.29752,2.74287,1.2339,-1.50897,-9.8033,-10.7057,0.64027,0.57367,1.04883,1.03712,0.007053,0.003001
13429,4,34.1206,cross_room,weighted_ds,5,living_0,bedroom_0,bedroom_0,living_0,True,1.1017,bathroom_0:aux:1,20.6884,22.619,1.9306,20.6747,9.7483,-10.9264,0.96595,0.92939,-0.03656,2.74287,2.62945,-0.11342,-9.8033,-9.4614,0.64027,0.67716,1.04883,1.05652,0.006937,0.002952
13429,4,34.1206,cross_room,mvdr,5,living_0,bedroom_0,bedroom_0,living_0,True,1.1017,bathroom_0:aux:1,20.6884,27.8662,7.1779,20.6747,10.8822,-9.7925,0.96595,0.96766,0.00171,2.74287,3.25198,0.50911,-9.8033,-9.8957,0.64027,0.66564,1.04883,1.05503,0.011375,0.00484
13429,4,34.1206,cross_room,gev,5,living_0,bedroom_0,bedroom_0,living_0,True,1.1017,bathroom_0:aux:1,20.6884,28.5616,7.8732,20.6747,4.341,-16.3337,0.96595,0.91138,-0.05456,2.74287,2.57356,-0.1693,-9.8033,-9.2167,0.64027,0.68299,1.04883,1.11947,0.018462,0.007856
13429,4,34.1206,cross_room,mwf,5,living_0,bedroom_0,bedroom_0,living_0,True,1.1017,bathroom_0:aux:1,20.6884,25.5038,4.8155,20.6747,23.6376,2.9628,0.96595,0.98651,0.02056,2.74287,3.58673,0.84386,-9.8033,-9.7763,0.64027,0.64969,1.04883,1.05144,0.011406,0.004853
3400,4,37.6716,same_room,best_single,5,living_0,living_0,bedroom_0,living_0,True,0.4554,bathroom_0:center,1.1744,1.1744,0.0,1.3185,1.3185,0.0,0.62812,0.62812,0.0,1.09472,1.09472,0.0,-7.7131,-7.7131,0.53243,0.53243,1.02435,1.02435,0.0,0.0
3400,4,37.6716,same_room,ds,5,living_0,living_0,bedroom_0,living_0,True,0.4554,bathroom_0:center,1.1744,5.7998,4.6255,1.3185,3.5703,2.2517,0.62812,0.6756,0.04748,1.09472,1.16609,0.07137,-7.7131,-11.0914,0.53243,0.57012,1.02435,1.03703,0.007128,0.003033
3400,4,37.6716,same_room,weighted_ds,5,living_0,living_0,bedroom_0,living_0,True,0.4554,bathroom_0:center,1.1744,5.7681,4.5937,1.3185,3.8783,2.5597,0.62812,0.68973,0.06161,1.09472,1.16586,0.07114,-7.7131,-11.0184,0.53243,0.57318,1.02435,1.0362,0.007101,0.003022
3400,4,37.6716,same_room,mvdr,5,living_0,living_0,bedroom_0,living_0,True,0.4554,bathroom_0:center,1.1744,18.8033,17.629,1.3185,7.3151,5.9966,0.62812,0.86871,0.24059,1.09472,2.15045,1.05573,-7.7131,-10.0788,0.53243,0.63451,1.02435,1.04437,0.011499,0.004893
3400,4,37.6716,same_room,gev,5,living_0,living_0,bedroom_0,living_0,True,0.4554,bathroom_0:center,1.1744,16.351,15.1766,1.3185,7.351,6.0325,0.62812,0.88877,0.26064,1.09472,2.16289,1.06817,-7.7131,-10.2314,0.53243,0.64309,1.02435,1.04278,0.018422,0.007839
3400,4,37.6716,same_room,mwf,5,living_0,living_0,bedroom_0,living_0,True,0.4554,bathroom_0:center,1.1744,17.3306,16.1563,1.3185,14.6455,13.3269,0.62812,0.90353,0.27541,1.09472,2.10148,1.00676,-7.7131,-5.8426,0.53243,0.61713,1.02435,1.04813,0.011431,0.004864
3400,4,37.6716,cross_room,best_single,5,living_0,bedroom_0,bedroom_0,living_0,True,0.4548,kitchen_0:aux:1,10.4423,10.4423,0.0,10.4416,10.4416,0.0,0.82471,0.82471,0.0,1.43603,1.43603,0.0,-9.7338,-9.7338,0.56304,0.56304,1.03677,1.03677,0.0,0.0
3400,4,37.6716,cross_room,ds,5,living_0,bedroom_0,bedroom_0,living_0,True,0.4548,kitchen_0:aux:1,10.4423,6.0331,-4.4091,10.4416,5.2634,-5.1782,0.82471,0.7115,-0.11322,1.43603,1.20172,-0.23431,-9.7338,-11.1031,0.56304,0.56801,1.03677,1.0351,0.00719,0.003059
3400,4,37.6716,cross_room,weighted_ds,5,living_0,bedroom_0,bedroom_0,living_0,True,0.4548,kitchen_0:aux:1,10.4423,14.3862,3.944,10.4416,13.2782,2.8366,0.82471,0.89162,0.06691,1.43603,1.89178,0.45575,-9.7338,-9.9839,0.56304,0.65113,1.03677,1.04458,0.006656,0.002832
3400,4,37.6716,cross_room,mvdr,5,living_0,bedroom_0,bedroom_0,living_0,True,0.4548,kitchen_0:aux:1,10.4423,25.0022,14.56,10.4416,9.2376,-1.2039,0.82471,0.95367,0.12895,1.43603,3.34039,1.90436,-9.7338,-10.6954,0.56304,0.65312,1.03677,1.1028,0.011472,0.004881
3400,4,37.6716,cross_room,gev,5,living_0,bedroom_0,bedroom_0,living_0,True,0.4548,kitchen_0:aux:1,10.4423,21.0874,10.6451,10.4416,8.8127,-1.6289,0.82471,0.94708,0.12237,1.43603,3.32353,1.8875,-9.7338,-10.807,0.56304,0.65591,1.03677,1.0484,0.01804,0.007676
3400,4,37.6716,cross_room,mwf,5,living_0,bedroom_0,bedroom_0,living_0,True,0.4548,kitchen_0:aux:1,10.4423,19.7264,9.2842,10.4416,17.4065,6.965,0.82471,0.94881,0.1241,1.43603,2.66495,1.22893,-9.7338,-9.3145,0.56304,0.59507,1.03677,1.04708,0.011474,0.004883
4306,4,40.2016,same_room,best_single,5,living_0,living_0,bedroom_0,living_0,True,0.7724,kitchen_0:center,2.6167,2.6167,0.0,2.588,2.588,0.0,0.63711,0.63711,0.0,1.13744,1.13744,0.0,-11.81,-11.81,0.52205,0.52205,1.1841,1.1841,0.0,0.0
4306,4,40.2016,same_room,ds,5,living_0,living_0,bedroom_0,living_0,True,0.7724,kitchen_0:center,2.6167,5.632,3.0153,2.588,4.6235,2.0355,0.63711,0.71217,0.07505,1.13744,1.22992,0.09249,-11.81,-11.8035,0.52205,0.55987,1.1841,1.03513,0.00644,0.00274
4306,4,40.2016,same_room,weighted_ds,5,living_0,living_0,bedroom_0,living_0,True,0.7724,kitchen_0:center,2.6167,6.2336,3.617,2.588,5.3102,2.7222,0.63711,0.73182,0.09471,1.13744,1.25336,0.11592,-11.81,-11.5345,0.52205,0.56759,1.1841,1.03568,0.007077,0.003011
4306,4,40.2016,same_room,mvdr,5,living_0,living_0,bedroom_0,living_0,True,0.7724,kitchen_0:center,2.6167,15.2293,12.6126,2.588,8.0689,5.481,0.63711,0.86302,0.22591,1.13744,1.6706,0.53316,-11.81,-10.3248,0.52205,0.64167,1.1841,1.04259,0.011637,0.004952
4306,4,40.2016,same_room,gev,5,living_0,living_0,bedroom_0,living_0,True,0.7724,kitchen_0:center,2.6167,10.7771,8.1605,2.588,5.62,3.0321,0.63711,0.81534,0.17822,1.13744,1.39773,0.26029,-11.81,-10.6972,0.52205,0.6339,1.1841,1.04114,0.018555,0.007896
4306,4,40.2016,same_room,mwf,5,living_0,living_0,bedroom_0,living_0,True,0.7724,kitchen_0:center,2.6167,15.3029,12.6862,2.588,12.5723,9.9844,0.63711,0.8697,0.23258,1.13744,1.88282,0.74538,-11.81,-10.4353,0.52205,0.59553,1.1841,1.04017,0.011822,0.005031
4306,4,40.2016,cross_room,best_single,5,living_0,bedroom_0,bedroom_0,living_0,True,0.7724,living_0:aux:1,9.2308,9.2308,0.0,9.1634,9.1634,0.0,0.8094,0.8094,0.0,1.39767,1.39767,0.0,-7.4535,-7.4535,0.62948,0.62948,1.03989,1.03989,0.0,0.0
4306,4,40.2016,cross_room,ds,5,living_0,bedroom_0,bedroom_0,living_0,True,0.7724,living_0:aux:1,9.2308,8.0443,-1.1865,9.1634,4.9207,-4.2427,0.8094,0.70759,-0.10182,1.39767,1.21624,-0.18143,-7.4535,-11.5362,0.62948,0.58014,1.03989,1.03955,0.006911,0.002941
4306,4,40.2016,cross_room,weighted_ds,5,living_0,bedroom_0,bedroom_0,living_0,True,0.7724,living_0:aux:1,9.2308,11.6534,2.4226,9.1634,8.2991,-0.8643,0.8094,0.81608,0.00668,1.39767,1.48988,0.09221,-7.4535,-10.7573,0.62948,0.62675,1.03989,1.04006,0.00682,0.002902
4306,4,40.2016,cross_room,mvdr,5,living_0,bedroom_0,bedroom_0,living_0,True,0.7724,living_0:aux:1,9.2308,17.1079,7.8771,9.1634,4.0056,-5.1578,0.8094,0.73843,-0.07097,1.39767,1.55545,0.15778,-7.4535,-11.0168,0.62948,0.58089,1.03989,1.04022,0.01132,0.004817
4306,4,40.2016,cross_room,gev,5,living_0,bedroom_0,bedroom_0,living_0,True,0.7724,living_0:aux:1,9.2308,15.4634,6.2326,9.1634,5.0094,-4.154,0.8094,0.80077,-0.00863,1.39767,1.5543,0.15662,-7.4535,-11.2264,0.62948,0.61154,1.03989,1.03878,0.018075,0.007692
4306,4,40.2016,cross_room,mwf,5,living_0,bedroom_0,bedroom_0,living_0,True,0.7724,living_0:aux:1,9.2308,15.393,6.1622,9.1634,13.1338,3.9704,0.8094,0.88527,0.07587,1.39767,1.92568,0.52801,-7.4535,-7.4516,0.62948,0.63511,1.03989,1.05458,0.011572,0.004924
6528,4,45.9757,same_room,best_single,5,living_0,living_0,bedroom_0,living_0,True,1.3025,kitchen_0:center,0.0234,0.0234,0.0,0.0368,0.0368,0.0,0.58724,0.58724,0.0,1.08211,1.08211,0.0,-14.9225,-14.9225,0.41588,0.41588,1.02608,1.02608,0.0,0.0
6528,4,45.9757,same_room,ds,5,living_0,living_0,bedroom_0,living_0,True,1.3025,kitchen_0:center,0.0234,5.8427,5.8192,0.0368,4.3009,4.2641,0.58724,0.68104,0.0938,1.08211,1.23767,0.15555,-14.9225,-12.1868,0.41588,0.53806,1.02608,1.03401,0.006442,0.002741
6528,4,45.9757,same_room,weighted_ds,5,living_0,living_0,bedroom_0,living_0,True,1.3025,kitchen_0:center,0.0234,5.838,5.8145,0.0368,4.3558,4.319,0.58724,0.68624,0.099,1.08211,1.23874,0.15663,-14.9225,-12.1971,0.41588,0.53714,1.02608,1.03492,0.007189,0.003059
6528,4,45.9757,same_room,mvdr,5,living_0,living_0,bedroom_0,living_0,True,1.3025,kitchen_0:center,0.0234,14.7546,14.7311,0.0368,7.8163,7.7795,0.58724,0.84462,0.25738,1.08211,1.72659,0.64448,-14.9225,-11.3647,0.41588,0.63838,1.02608,1.03929,0.011484,0.004887
6528,4,45.9757,same_room,gev,5,living_0,living_0,bedroom_0,living_0,True,1.3025,kitchen_0:center,0.0234,10.5656,10.5422,0.0368,5.9781,5.9413,0.58724,0.84032,0.25308,1.08211,1.61524,0.53313,-14.9225,-11.9925,0.41588,0.64647,1.02608,1.03855,0.018067,0.007688
6528,4,45.9757,same_room,mwf,5,living_0,living_0,bedroom_0,living_0,True,1.3025,kitchen_0:center,0.0234,14.0891,14.0657,0.0368,11.013,10.9762,0.58724,0.84412,0.25688,1.08211,1.76685,0.68474,-14.9225,-12.3222,0.41588,0.63607,1.02608,1.08594,0.01123,0.004779
6528,4,45.9757,cross_room,best_single,5,living_0,bedroom_0,bedroom_0,living_0,True,1.3025,living_0:aux:1,10.5707,10.5707,0.0,10.6256,10.6256,0.0,0.83434,0.83434,0.0,1.50233,1.50233,0.0,-9.2031,-9.2031,0.58988,0.58988,1.03814,1.03814,0.0,0.0
6528,4,45.9757,cross_room,ds,5,living_0,bedroom_0,bedroom_0,living_0,True,1.3025,living_0:aux:1,10.5707,6.8135,-3.7572,10.6256,5.1613,-5.4643,0.83434,0.70304,-0.1313,1.50233,1.21264,-0.28969,-9.2031,-11.5159,0.58988,0.54755,1.03814,1.03169,0.007035,0.002994
6528,4,45.9757,cross_room,weighted_ds,5,living_0,bedroom_0,bedroom_0,living_0,True,1.3025,living_0:aux:1,10.5707,11.7063,1.1356,10.6256,10.3719,-0.2537,0.83434,0.83345,-0.00089,1.50233,1.64638,0.14405,-9.2031,-10.6654,0.58988,0.60926,1.03814,1.0404,0.006863,0.00292
6528,4,45.9757,cross_room,mvdr,5,living_0,bedroom_0,bedroom_0,living_0,True,1.3025,living_0:aux:1,10.5707,16.3584,5.7876,10.6256,5.6285,-4.9971,0.83434,0.79601,-0.03833,1.50233,1.76767,0.26534,-9.2031,-11.5533,0.58988,0.55506,1.03814,1.04351,0.01195,0.005085
6528,4,45.9757,cross_room,gev,5,living_0,bedroom_0,bedroom_0,living_0,True,1.3025,living_0:aux:1,10.5707,5.3141,-5.2566,10.6256,1.8829,-8.7427,0.83434,0.83198,-0.00236,1.50233,1.85673,0.3544,-9.2031,-12.6385,0.58988,0.58284,1.03814,1.04007,0.018165,0.00773
6528,4,45.9757,cross_room,mwf,5,living_0,bedroom_0,bedroom_0,living_0,True,1.3025,living_0:aux:1,10.5707,16.2212,5.6505,10.6256,14.5272,3.9016,0.83434,0.89716,0.06282,1.50233,2.07672,0.57438,-9.2031,-9.7708,0.58988,0.57706,1.03814,1.0469,0.011441,0.004869
5856,6,37.1715,same_room,best_single,7,living_0,living_0,balcony_0,living_0,True,1.0204,living_0:aux:1,3.1722,3.1722,0.0,3.1865,3.1865,0.0,0.69022,0.69022,0.0,1.12761,1.12761,0.0,-5.5184,-5.5184,0.60762,0.60762,1.02803,1.02803,0.0,0.0
5856,6,37.1715,same_room,ds,7,living_0,living_0,balcony_0,living_0,True,1.0204,living_0:aux:1,3.1722,3.9483,0.7761,3.1865,2.7011,-0.4854,0.69022,0.64024,-0.04998,1.12761,1.1144,-0.01321,-5.5184,-9.7019,0.60762,0.5116,1.02803,1.02874,0.00922,0.003924
5856,6,37.1715,same_room,weighted_ds,7,living_0,living_0,balcony_0,living_0,True,1.0204,living_0:aux:1,3.1722,4.4127,1.2405,3.1865,3.9994,0.8129,0.69022,0.70163,0.01141,1.12761,1.14673,0.01912,-5.5184,-7.3369,0.60762,0.56886,1.02803,1.02821,0.00913,0.003885
5856,6,37.1715,same_room,mvdr,7,living_0,living_0,balcony_0,living_0,True,1.0204,living_0:aux:1,3.1722,17.4727,14.3006,3.1865,0.3821,-2.8044,0.69022,0.74735,0.05713,1.12761,1.50129,0.37368,-5.5184,-11.6952,0.60762,0.61848,1.02803,1.03956,0.015342,0.006528
5856,6,37.1715,same_room,gev,7,living_0,living_0,balcony_0,living_0,True,1.0204,living_0:aux:1,3.1722,19.283,16.1108,3.1865,-7.1069,-10.2934,0.69022,0.74812,0.0579,1.12761,1.7842,0.65659,-5.5184,-11.4181,0.60762,0.70023,1.02803,1.08266,0.023293,0.009912
5856,6,37.1715,same_room,mwf,7,living_0,living_0,balcony_0,living_0,True,1.0204,living_0:aux:1,3.1722,20.4359,17.2638,3.1865,17.9263,14.7398,0.69022,0.94182,0.2516,1.12761,2.42632,1.29871,-5.5184,-3.511,0.60762,0.73174,1.02803,1.06944,0.018792,0.007996
5856,6,37.1715,cross_room,best_single,7,living_0,bedroom_0,balcony_0,living_0,True,1.0263,living_0:aux:1,13.2635,13.2635,0.0,13.2028,13.2028,0.0,0.88471,0.88471,0.0,1.68219,1.68219,0.0,-3.6074,-3.6074,0.70491,0.70491,1.04501,1.04501,0.0,0.0
